Scenario_1,Scenario_2,Scenario_3,Scenario_4,Scenario_5,Scenario_6,Scenario_7,Scenario_8,Scenario_9,Scenario_10,Scenario_11,Scenario_12,Scenario_13,Scenario_14,Scenario_15,Scenario_16,Scenario_17,Scenario_18,Scenario_19,Scenario_20,Scenario_21,Scenario_22,Scenario_23,Scenario_24,Scenario_25,Scenario_26,Scenario_27,Scenario_28,Scenario_29,Scenario_30,Scenario_31,Scenario_32,Scenario_33,Scenario_34,Scenario_35,Scenario_36,Scenario_37,Scenario_38,Scenario_39,Scenario_40,Scenario_41,Scenario_42,Scenario_43,Scenario_44,Scenario_45,Scenario_46,Scenario_47,Scenario_48,Scenario_49,Scenario_50,Scenario_51,Scenario_52,Scenario_53,Scenario_54,Scenario_55,Scenario_56,Scenario_57,Scenario_58,Scenario_59,Scenario_60,Scenario_61,Scenario_62,Scenario_63,Scenario_64,Scenario_65,Scenario_66,Scenario_67,Scenario_68,Scenario_69,Scenario_70,Scenario_71,Scenario_72,Scenario_73,Scenario_74,Scenario_75,Scenario_76,Scenario_77,Scenario_78,Scenario_79,Scenario_80,Scenario_81,Scenario_82,Scenario_83,Scenario_84,Scenario_85,Scenario_86,Scenario_87,Scenario_88,Scenario_89,Scenario_90,Scenario_91,Scenario_92,Scenario_93,Scenario_94,Scenario_95,Scenario_96,Scenario_97,Scenario_98,Scenario_99,Scenario_100
0.114395976,0.056935247,0.18118805,0.765057,-0.32030982,0.33602798,0.185361,0.25842276,0.2394568,0.07937104,0.1034937,0.36103255,-0.18586501,0.010434382,-0.27649054,0.5318647,0.7919186,0.34630978,0.19835173,0.16550682,0.18409719,-0.22335424,0.11464459,0.3947354,0.47907472,-0.19158691,0.31883937,0.4165717,0.033607718,0.060739677,0.17062898,0.09042707,0.28966388,0.244343,0.5061617,0.33986512,0.4315564,0.1512181,0.5180437,-0.8014298,0.37472838,0.20125341,0.0464431,0.10091534,-0.5345929,0.496163,-0.4368374,0.24183723,0.19943833,0.122855596,0.13696492,0.45500946,-0.21433598,0.15980068,0.24826923,-0.11609957,0.11815299,0.49858576,0.2919244,-0.18034928,0.18613452,-0.21447137,0.18347514,0.08843748,-0.13197583,0.5986426,0.18528384,0.09207501,-0.043181337,0.4375744,-0.182186,-0.055651136,0.14658025,0.29524788,-0.17022768,-0.13840842,0.1158772,0.08650308,0.32535335,-0.14652722,-0.6207957,0.33893022,-0.03576059,0.13797866,-0.3696426,0.102125034,0.15758614,0.15819943,0.35867393,0.120322704,-0.49839532,0.528157,0.2058966,0.17748438,-0.16082557,0.39218405,-0.24847518,0.40319875,-0.06405703,-0.25578004
0.19591998,0.043067493,0.024198566,0.24538258,0.22686756,0.07505947,0.041215207,0.564147,-0.006290353,0.23369674,0.11198661,-0.16288655,0.073872864,0.13016342,0.02167584,0.45887762,0.6166813,0.475053,0.46868128,0.5603958,0.5768735,0.22178371,0.30871415,0.734622,-0.37739164,0.3009875,0.029600393,0.4488537,-0.050053727,-0.100101136,0.30842063,0.060649704,0.46634835,-0.015734795,0.5513927,0.6475728,-0.2409815,-0.036497284,-0.38624048,0.28763744,0.7885005,-0.046501607,0.3225971,0.3780671,-0.04884338,-0.08561632,0.26884693,0.060732394,0.3378091,0.38965437,0.22825798,-0.23851235,0.744426,0.3004381,0.25519902,0.24289212,0.48034555,-0.045484327,0.7948739,-0.27941573,-0.24886207,0.5840433,0.8360713,0.35871562,0.43259943,0.07641915,0.10518458,-0.1951137,0.33154574,0.24450012,0.58200675,0.3008925,-0.008882738,0.82254475,0.42185935,0.34318617,0.09987072,0.61148936,-0.038444035,0.29898307,0.5000739,0.41513982,0.23854217,0.20781861,0.426777,0.45861706,0.13501036,-0.04743904,0.09646091,0.25441557,0.08720866,0.62928605,0.40890467,0.64305955,-0.13631584,0.52397764,0.94740105,0.51734316,0.5219957,0.4150965
-0.27949563,0.15769106,0.49495795,0.053599875,0.1316237,0.34279138,0.36742038,-0.14166188,0.2679175,0.13224053,0.2575497,0.05003294,-0.027611967,0.027337134,0.455395,0.51631033,-0.5421339,0.55684054,-0.039432958,0.40023562,0.19177842,0.2065883,-0.4999561,0.41299364,-0.29297632,0.54300535,-0.111069314,-0.23336457,-0.023901647,0.33629546,-0.18153644,0.39417827,0.03418371,0.021778889,-0.19854167,0.3158925,-0.2912651,-0.07727466,0.13569188,0.33426082,0.34383154,-0.028534325,-0.4844839,0.13604505,-0.2201683,0.47656703,0.12710941,-0.1922979,-0.068634026,-0.058265705,-0.08033075,-0.5627262,0.14533012,0.39137313,-0.5819059,0.13044374,0.44633725,0.33041403,0.3187154,-0.72836214,0.03894634,-0.57568854,-0.11419624,-0.0103787165,0.33608896,0.20822182,0.3295154,0.5470006,0.2036078,-0.1298064,-0.030100988,0.07945627,0.1999087,0.28937277,0.64691293,0.10608969,-0.71754473,0.36145937,0.7928167,0.21757802,0.25666896,-0.5233993,-0.63212895,0.6990568,-0.12427693,0.33642206,-0.21375772,0.37218398,0.44159853,0.5124956,0.05701134,0.026396152,-0.28299093,0.056427248,-0.13285749,0.2531034,0.11653185,0.9149173,-0.6332685,0.49407747
0.43110663,-0.09246499,-0.3456514,0.4054092,0.23834638,-0.23992963,0.24794713,-0.022584388,0.43003193,0.22849235,0.2787491,0.26871127,0.5926773,0.053905576,0.28990826,0.10735521,0.47411892,0.7670496,0.32004783,0.035000186,0.39770755,0.2658117,0.23598874,0.021038052,0.120205596,-0.48022962,0.6321647,0.79392076,-0.18911749,-0.22054727,0.27108485,0.13081555,-0.26421157,-0.09486051,0.59046096,-0.037607156,0.12058576,0.40554005,0.23430291,0.14978781,0.0690243,0.06982111,0.35354584,0.48918915,0.020199265,0.37736803,0.7242881,-0.089425,0.054844692,0.27236915,-0.07020063,0.27092263,0.09469743,0.17492102,0.36964458,0.16521844,0.18087898,0.31207976,-0.12312727,-0.14957413,-0.045355093,0.60939676,0.4086038,0.1937703,-0.10205593,-0.006279543,0.00015453872,0.6072586,0.49400163,0.097385146,0.113572985,0.4916508,-0.030962063,0.07317649,0.578715,0.31580693,0.11361996,0.081298456,0.5622495,0.21827991,-0.15171976,0.50461453,0.16820438,-0.15570533,0.48132977,0.41311443,0.18566518,0.42905366,-0.1525162,0.38279894,0.23084164,-0.12128642,-0.08357673,0.4994855,0.4495236,0.09956865,0.77886766,-0.31190914,0.2775492,-0.11217758
0.47327587,-0.20038104,0.25683582,-0.26642093,0.14588122,0.43491486,-0.02924433,0.12974527,-0.07998649,-0.30977267,0.3877189,0.22712612,0.19403712,-0.08265191,0.19344106,0.25308177,-0.40742624,0.12402175,-0.053999044,-0.090990335,-0.3297502,0.43675962,-0.2990885,-0.3427961,0.15059517,0.07075353,-0.299326,0.26715484,0.47102842,-0.07976205,0.12699121,0.35893622,-0.6285414,0.1016573,0.42420635,0.25129402,0.5589709,0.9122209,0.4023408,-0.35259172,0.29354155,-0.1753682,0.22442694,0.4149024,-0.14317678,0.07896009,-0.14059892,0.5743935,0.03875681,0.08848761,-0.20299242,0.08491801,0.31464264,0.52339375,-0.33025342,0.14283137,-0.39226624,0.14237183,-0.15562187,0.46068373,0.62813157,0.08867262,0.10411996,-0.00070307066,-0.22758655,-0.014905784,-0.19349217,-0.03252927,-0.07988827,0.13456596,0.015190432,0.24169579,0.3137061,-0.20235153,-0.6335183,-0.43090346,-0.31974825,-0.08581728,-0.02816344,-0.25390723,0.28767374,-0.3151886,-0.0861435,-0.14915662,0.41899347,-0.10442149,0.08788221,0.5931046,0.13586652,-0.3769566,-0.21056844,-0.2615091,-0.30109286,-0.46977428,0.39851168,-0.13464718,0.2664718,-0.036641542,0.05233481,0.45943972
0.19053638,-0.33771905,-0.31857747,-0.3503547,-1.3044627,-0.22325978,-0.88367116,-0.25115907,-0.6142192,0.06429126,-0.62488836,-0.285162,-0.5831497,0.13337101,-0.7763715,-0.6186877,-0.66034806,-0.31163567,-0.72011876,-0.56799895,-0.3601493,-0.014753081,-0.6370179,-0.7826525,-0.5787447,-0.30993292,-0.2475755,-0.12863827,-0.48585972,-0.30232942,-0.4447612,0.048036907,-0.563728,-0.105642654,-0.7113495,-0.15996186,-0.24763145,-0.1422797,-0.15158185,-0.4882064,-0.20480688,-0.6206102,-0.16283104,-0.37707525,-0.3192562,-0.75741285,-0.12347038,-0.3680407,0.025533583,-0.81800413,-0.18938513,-0.043012742,-0.14727223,-0.4004034,-0.23769295,-0.25517073,-0.8118457,0.058776863,-0.55418545,-0.10970844,-0.13422869,-0.5507948,-0.15236238,-0.8384733,-0.6764709,-0.4470105,-0.8169197,-0.42718872,-0.6666059,-0.8058081,-0.19183375,-0.6059178,-0.7126821,-0.069981955,-0.3601833,-0.2398101,-0.16277923,-0.36912066,-0.9853755,0.3203489,0.1255371,-0.46389356,-0.0868632,-0.060287785,0.04526053,-0.31154045,-0.17621769,-0.34765893,-0.2658615,-0.10585187,-0.56202936,-0.25741634,-0.5908748,-0.92883444,0.13485524,-0.23409703,-0.7470461,-0.55773073,-0.68178993,0.030093193
0.687346,0.40950534,0.88783586,0.8634892,0.9210093,0.54908574,0.2592319,0.6355597,0.25931004,0.3344486,0.6379557,0.57857025,0.2707556,0.27472776,0.5094658,0.60769486,0.7622415,0.69437593,0.47650045,0.15171611,0.76756656,0.975074,0.61926806,0.2455918,0.7116419,0.9023855,-0.042412788,0.3154058,0.38160115,0.24366602,0.78044724,-0.073561125,0.56753916,0.49762166,1.2309101,0.50654596,1.1823273,-0.13710104,0.40207627,1.2465644,0.74435157,0.4278755,0.52983433,0.24174735,0.3380795,0.08982665,0.38367453,0.78510386,0.029696003,1.1536902,1.3290801,0.7936253,0.17632939,0.9961924,-0.06610398,0.13928492,0.80911696,0.2859997,0.45779005,0.24797489,0.7662661,0.8923756,0.7376576,0.5535195,0.09185262,0.737012,-0.068547174,0.26118606,0.5296487,0.32029957,0.727646,0.43596336,1.5045761,0.60380083,0.14418249,0.671984,0.27016264,0.61307627,0.2755298,0.33317772,0.4822473,0.5323256,0.29171783,0.43878645,0.65038836,0.7846575,0.14958622,0.40957165,0.7926151,0.7256075,0.16144253,0.047553986,0.5542027,0.79986084,0.97688437,0.41550413,0.87810844,0.666696,1.2596804,0.9394929
-0.20561224,-0.5004623,-0.7627536,-1.0112966,-0.41867158,-0.27514586,-1.1275615,-0.76870877,-0.5004643,-0.18067566,-0.57414794,-0.55931437,-0.4268764,-0.800326,-0.2606148,-0.61615276,-0.3725346,-1.4327161,-0.25205493,-0.5091988,-0.25066292,-0.46735176,-0.15876414,-0.49621457,-0.10367724,-0.42262977,-0.19349527,0.08105547,-0.36203095,-0.25391704,-0.5554635,-0.6234556,-0.8217467,-0.5955757,-1.1213802,-1.0941453,-0.11986115,-0.5283657,-0.56041163,-0.4818585,-0.60810584,-0.5220449,-0.682034,-0.44725996,-0.4419825,-0.58513415,-0.5112953,-0.11466886,-0.2578926,-0.79547554,0.30979118,-0.20196961,0.093045324,0.13395512,-0.42543176,-0.37851465,0.19716856,-0.3433823,-0.5605322,-0.72482115,0.21974386,-0.43811226,-1.1715264,-0.42150298,-0.87854654,0.18676905,-0.33961722,-0.65634686,-0.36864898,-0.8245717,-0.62222,-0.23122738,-0.6226545,0.36121598,-0.37296155,-0.33897132,-0.47739714,-0.16631864,-0.34355292,-0.17389989,-0.21566352,-0.35402513,-0.17965025,-0.018550526,-0.4847856,-0.6875965,-0.17725915,-0.48029506,-0.32333434,-0.47095188,-0.071966164,-0.058550395,-0.6786012,-0.20381986,-0.17261016,-0.18236995,0.26347256,-0.2733628,-0.75590223,-0.29968187
-0.16165091,0.027314082,0.3567909,0.16192852,-0.33495343,-0.024127346,0.13074826,0.36775517,0.17438027,0.15637235,0.22836949,0.3150717,0.02398748,0.31283113,-0.05602624,-0.31173885,-0.5641445,-0.21424815,0.21441722,-0.108617485,-0.26521164,-0.05330361,0.6207108,0.03784521,0.35146004,-0.28092307,0.013003918,0.14333957,0.07326869,-0.03663669,0.64486593,-0.030568555,-0.7496237,0.5385505,-0.1477575,-0.03231659,0.44799063,0.09405121,0.2245421,-0.37386107,-0.06205522,0.32100776,0.18310997,0.49040642,0.7382094,-0.29406098,0.35351452,0.05339575,0.22287504,-0.0040708478,-0.060906094,-0.039985765,-0.23922883,-0.10675633,0.07417919,-0.30626974,-0.12563667,-0.095656395,0.67741644,0.11101131,0.38424036,-0.28329468,-0.5677636,-0.115840375,0.15929587,-0.09627291,0.23643355,0.5414464,0.43430063,-0.05865948,-0.2871598,-0.23844719,0.16295764,-0.4686512,-0.21801375,0.3350378,-0.17435643,0.23780271,0.00970127,0.13126926,-0.024019808,-0.033526648,0.04396963,0.12339513,0.46290016,-0.5789347,-0.35703588,0.2965232,0.58156705,-0.0249401,-0.3532292,-0.11809731,0.050925568,-0.13323918,0.1280138,0.74676865,-0.29815063,-0.34236622,0.16712181,-0.064190745
-0.19601497,-0.05320623,-0.16513956,0.082537465,-0.6473863,-0.6075755,-0.17097643,-0.6649885,-0.40112364,0.1699849,-0.3248028,0.2623576,-0.36490944,-0.4873914,-0.61749697,-0.19137731,0.37665913,-0.24187192,-0.101838015,0.06538042,0.40620354,0.28395712,0.009773063,-0.43840876,0.088964626,-0.4349471,-0.04150175,-0.0070382943,-0.9241087,-0.42703018,0.3653015,-0.6851153,-0.20298767,-0.15083581,0.20565283,-0.3571152,-0.012156278,-0.20828706,-0.15646645,0.060405493,-0.9872162,0.049482994,-0.11223373,-0.44229984,0.61485463,-0.3806511,-0.31762654,0.33240908,0.28422943,-0.4007595,0.2575564,-0.20211339,-0.46754438,-0.03443435,-0.20445716,-0.51495767,-0.05201638,0.08091432,-0.16799915,-0.2041935,-0.072994016,-0.5008343,-0.034350418,-0.011425657,-0.46834794,-0.3135508,-0.40765458,0.08802674,-0.23253274,-0.11877565,-0.5655028,-0.006552185,0.02483945,0.4538482,-0.20058274,0.11430365,-1.1217846,0.16907716,0.35789496,-0.19079074,-0.021491442,0.20951703,-0.66247815,0.25935012,-0.50792176,-0.27501106,0.0033226097,-0.4236744,0.11434488,0.1489461,-0.15133375,-0.08452325,0.2591186,-0.06686714,-0.06591426,0.120136864,0.3633419,-0.20552647,-0.34178808,-0.6304283
0.03634071,-0.040854875,-0.27285233,0.16038753,-0.117841184,-0.38277248,-0.11520452,0.13022125,-0.23789783,0.023194294,0.4765454,-0.41502178,0.12955801,-0.3021705,0.34607002,0.063186236,-0.045850098,0.10250346,-0.090487994,0.39503616,0.079698235,-0.16127017,-0.06710467,-0.29871395,-0.058041845,0.20715453,0.56552845,-0.015983945,0.0724713,0.32090595,0.18333249,0.40414676,0.257864,-0.18348232,-0.33214816,-0.23694324,0.09061081,-0.5919005,-0.15797795,-0.4819053,-0.20156063,0.35198665,-0.18098499,-0.26252308,-0.30452725,0.017145328,-0.05644033,0.24809012,-0.5663089,-0.33111855,-0.06280059,-0.1682355,0.10669629,0.4081945,0.03029605,0.23066819,0.6316804,0.22206742,0.12880453,0.07155278,0.094126076,0.32353184,0.5855612,0.52874523,-0.019114114,0.49781778,-0.18761355,0.1650563,-0.12019884,0.15331692,-0.111017846,0.3222896,-0.18053238,0.3956415,0.43300775,0.0812632,0.015004919,0.30989534,0.44006622,0.41961467,0.16884652,0.202626,-0.14068249,-0.038167063,-0.44214806,-0.1495487,-0.13618368,0.015935339,0.3784669,-0.020910181,0.14252995,0.292798,0.41084796,-0.016292445,-0.29904372,-0.18323568,0.15163814,-0.021652289,0.29846543,-0.43337336
-0.08444717,-0.15850854,-0.45060924,-0.36157426,-0.64030343,0.16239996,-0.2964168,0.11765158,0.21569449,-0.30367035,-0.1463416,0.2004722,-0.05178551,-0.09433414,-0.24812306,-0.29781047,-0.4345488,-0.042295624,-0.49814716,0.15555683,0.11389164,-0.17191002,-0.23034066,-0.95354277,0.011675131,-0.026260106,-0.24049376,0.28901407,-0.33117947,-0.3181797,-0.34657452,-0.2266887,-0.29653215,0.3580129,0.11850099,0.28255564,-0.08333909,0.044861708,-0.34387362,-0.3877706,0.13670474,0.069449045,-0.01251261,0.14605348,0.13499723,-0.71995854,0.09978584,-0.29002187,0.16871066,-0.04659879,-0.13515992,-0.02837983,-0.09829054,-0.25566596,-0.04680431,0.0771881,-0.5412091,-0.17437305,0.28350016,-0.2218288,-0.42289126,-0.060545832,0.036976226,-0.27752027,-0.27505085,-0.44838232,-0.21741015,-0.08519721,0.11500932,0.53846705,0.09478199,-0.017261669,-0.4363557,-0.3493633,-0.049712487,-0.1668141,0.2594814,-0.06683217,-0.5619838,0.36095396,0.17302884,-0.8588578,-0.5131686,0.08607794,-0.16661885,0.42060205,-0.01981982,-0.16707003,-0.12298059,0.16399771,-0.56243676,-0.1192514,0.18170384,-0.7097664,0.10357525,-0.33987662,-0.13765557,0.0577463,-0.60363245,-0.2268293
0.01492638,-0.14570665,0.18018274,0.23673551,0.34677014,0.44616058,0.4238163,0.62407285,0.13565867,-0.23848751,0.63150066,0.03807292,0.33879867,0.17984062,0.12793392,0.30659088,0.22650933,0.58721274,0.6087191,0.29241627,0.8793192,0.8071291,-0.091774516,0.37253976,0.32079458,0.9486306,-0.13166593,0.23325627,0.13120373,0.17377828,-0.023535872,-0.39797455,0.34621885,-0.019582076,0.46675345,0.21375975,0.046540376,0.021670291,-0.4591023,0.3624834,0.0029332752,-0.417913,0.31359762,0.19894797,0.45825505,0.55565745,0.46080777,0.039961927,0.042975664,0.30422935,0.2417608,-0.4198774,0.007925561,0.6256218,0.120667785,-0.037054747,0.2398418,-0.55186445,-0.404698,-0.24249148,-0.11474121,0.71048456,0.16716464,-0.037015,0.10880116,0.5920081,0.30926365,0.0067727175,-0.08590636,0.615885,0.099497445,-0.064464845,0.70696586,0.36131254,0.15457365,0.3948895,0.5182493,0.09736852,0.38500202,0.1432027,0.33332422,0.13356012,-0.22212619,0.28555486,-0.049691215,0.3129236,-0.37695956,0.203408,0.081530616,0.5477627,-0.05543483,0.120942384,-0.023884919,0.54334086,0.26968175,-0.11398906,0.632504,0.5721123,-0.17024668,-0.4974258
0.32819992,-0.09740791,-0.10417699,-0.30328783,0.38442677,0.1189838,0.31387806,-0.4038446,-0.05122614,-0.20483012,0.3073789,0.193904,0.26106682,-0.5144425,0.25565264,-0.24223837,0.087477215,0.121057205,0.28916785,0.37641564,0.14100623,-0.0034625134,-0.20243347,-0.010344182,0.11393805,0.080598846,0.42142928,-0.12528127,0.42238724,0.44182986,0.15546605,-0.13157926,-0.25960064,-0.13123122,-0.165723,-0.030937053,0.09387196,0.74495137,0.41539052,0.9474634,0.480983,0.020954352,-0.8101649,-0.24080884,0.025475258,0.12101299,-0.34168458,-0.0156542,-0.31535658,0.55782336,0.37158227,0.11074515,0.42473993,-0.05026851,0.46006832,0.091953106,0.70912683,0.61034834,0.15386927,0.055242036,0.17480503,0.612983,-0.006930717,0.62916386,0.30523634,0.33098662,-0.019546147,0.0381083,-0.0690331,0.5290686,0.08313136,0.46651486,-0.13074666,0.41250536,0.44012734,0.023676032,-0.016009657,-0.23198494,0.57164377,-0.33618966,0.2455182,0.16666813,0.5265849,0.19690558,0.24594401,0.5875287,-0.20130536,0.059551895,-0.15812315,-0.23972397,0.29297414,0.023240242,0.099143796,-0.2633726,0.047824215,-0.505026,-0.10513594,0.5444031,-0.20205015,-0.21031854
0.073837794,0.3568591,0.6556115,-0.35808134,0.2587412,0.51148677,0.41852552,0.18053073,0.060044505,0.19778962,0.6705102,0.07249409,0.32441783,0.34532964,0.52882344,0.67142165,0.52841234,0.029629879,0.4597187,0.3055672,-0.3435353,-0.09575371,0.04899189,0.58058375,0.44463176,0.40302575,0.31591362,-0.025012478,0.38396698,0.40901875,0.6659199,0.3211313,-0.52483296,0.035580643,0.25425816,0.05470961,-0.16439442,0.9368653,0.102417104,0.1341753,0.13536778,0.37572372,-0.016332176,-0.1238406,0.86728656,0.17534004,0.17927133,0.5116422,0.39850307,0.23009753,0.39292073,0.1408572,-0.26985478,0.22096089,0.087854706,0.073506825,0.046182603,0.8275086,0.4195102,0.16203916,0.27438825,0.24147382,0.32583135,0.12214355,0.41951275,0.19094476,0.6978677,0.026518583,-0.20897919,0.6910964,-0.1776722,0.08892884,0.6375396,-0.018383132,-0.13024691,0.38244206,0.75790524,0.43971038,0.16801766,-0.2410082,0.0044179037,0.33055383,-0.093597524,-0.05548034,0.17611615,-0.08540604,0.14821069,-0.5811039,0.03044514,-0.032857955,-0.062146474,-0.21276245,0.23404501,-0.22448277,0.19246387,0.38557208,-0.48605132,0.27378082,0.4167701,0.30666375
-0.3426387,-0.33617935,-0.37452212,-0.38406768,-0.82702035,-0.5776272,-0.36851382,0.15106192,-0.51064855,-1.0483093,-0.095228225,-0.20103808,-0.46595266,0.25220525,-1.1190745,-0.18181594,-0.081767224,0.2798281,-0.1315264,-0.34467235,-0.11505744,-0.5446836,-0.5111898,-0.4363853,-0.13760698,0.005434139,-0.94937456,-0.40023032,-0.92788035,-0.0730387,-0.31321806,-0.34219936,0.48779848,0.01966226,-0.7564791,0.18254334,-0.3545223,-0.38082427,-0.9179481,-0.292462,-0.38562387,-0.49349153,0.40083876,-0.82292557,0.009077223,-0.2940324,-0.33604333,0.17901441,-0.5683913,-0.6765516,0.081078164,-0.4761356,-0.8278097,-0.30251226,-0.3666623,-0.7437166,-0.7277496,-1.2206838,-0.14668754,-0.06721699,0.4572419,-0.7207276,-0.0865366,-0.45642444,-0.26247734,-1.233443,-0.8049042,-0.39150435,-0.34033313,-0.29002994,-0.41100544,-0.3821899,0.17411138,-0.64378345,-0.6876277,-0.0726382,-0.5318874,0.3020396,-0.53076464,-0.34392565,-0.55665815,0.5130847,-0.32726818,-0.5551592,0.58683705,-0.79367703,0.3128947,-0.4941563,-0.14588235,-0.61488533,-0.34433615,-0.14730601,-0.5009736,-0.89905083,-0.27670068,-1.9775704e-05,-1.0206844,-0.60508394,-0.3429207,-0.16035321
-0.36985022,0.37432784,0.7128155,0.36345935,-0.014124073,0.92786247,0.40028054,0.66563755,0.55805326,0.5063385,0.5991937,0.15098871,0.1512684,0.60947466,0.6949817,1.1679255,0.774403,0.36280307,0.50763863,0.4933508,-0.012328245,0.57225835,0.60064834,1.0266721,0.46322498,0.30250525,0.5744419,0.21610819,0.7095091,0.64415735,0.5761769,0.52627105,0.8825173,0.048159257,0.69723177,0.64860547,0.27338666,0.88066083,0.6498614,0.30882603,-0.14261004,0.12433152,0.43151912,0.09401254,0.54650533,0.5010972,0.7012662,0.6140357,0.93625003,-0.1624772,0.6638377,0.46401045,0.634876,0.5177549,0.9711648,0.785604,0.9910519,-0.17872512,0.20842303,0.8030779,1.1971397,0.46476066,0.4506394,0.51374245,0.07198888,1.122919,1.0991762,0.34947938,-0.284096,0.21548678,0.47435734,0.26746824,0.45272106,0.47719634,0.32038745,0.705194,0.31103322,0.9771643,0.8249795,0.26403984,0.38399783,0.5608747,0.51745874,0.7516294,0.60987025,0.5840702,0.28558218,0.42374527,0.45201403,0.47713825,0.0075051636,0.2865214,0.32854065,0.9688324,0.33391812,0.89357305,1.0615546,0.80632013,0.93656784,0.34591964
0.29199362,0.095219605,-0.48420078,0.05262906,0.3748891,0.22124031,-0.011732329,0.43371218,0.013355789,0.20583677,0.39324537,0.13542067,0.2896391,0.37965643,0.3844363,0.45919985,-0.15341365,0.80062234,0.28674582,0.24110158,-0.08718081,0.19545124,-0.23891702,-0.055569805,0.1766784,0.4157131,0.3331313,0.10451967,-0.3572012,-0.019160729,0.21790628,-0.05312864,0.5859975,0.038108226,0.1363069,0.69357234,0.29417467,0.042688586,0.10276985,0.23010635,0.12364202,-0.18130466,0.56984985,-0.058209047,-0.016124127,0.03504024,-0.017366752,0.20840031,0.083132856,-0.066899724,0.11164484,0.30651435,0.15187131,-0.17219886,-0.3524724,0.09992165,-0.38725013,-0.4497438,0.06054424,-0.14976625,0.77913254,0.32915437,0.54072535,-0.025906304,0.24650306,-0.34539255,-0.0011658405,-0.46878272,0.14566645,-0.17328975,-0.122005254,0.26228875,0.29474106,-0.101013206,-0.016967334,0.18548633,0.4134123,0.11263606,0.066490866,0.049795017,0.07097341,0.4593664,0.13087742,-0.44816455,0.094159186,0.2828522,-0.14280473,-0.32434055,-0.2499319,-0.047227226,-0.22562937,0.29304254,-0.11648735,0.3576253,0.34643787,-0.12334917,0.09245848,-0.0038280585,0.14477621,-0.11105834
0.62635076,0.05570844,-0.020721018,0.50029844,0.26021633,0.64872366,0.6265217,0.03391614,0.5658052,0.7083477,0.30721343,-0.06931109,0.5476232,0.635311,0.4277025,0.36743426,0.31808877,0.4614369,0.123242475,0.08802545,0.050325513,0.5964053,0.23818682,-0.063585326,0.2978557,0.17528197,0.3514287,0.64278644,0.42597696,0.31474558,0.8686626,0.6256376,0.3630533,-0.1605774,0.26171878,0.7271678,0.29148567,0.38599205,0.68558073,0.29813102,0.23142526,0.30954048,0.19429876,0.7952437,1.0201732,-0.113090195,0.44339725,0.4149616,0.7871222,0.21322858,0.1620138,0.25526342,0.31158608,-0.03490711,0.17482983,0.19839056,0.105583705,0.30641332,0.28811106,0.6624181,0.06908092,0.44292063,0.6921296,0.013885083,0.1995799,0.094866954,0.7338722,0.43769225,0.28269786,0.5710943,0.2611228,0.18046209,-0.23316227,-0.3221346,-0.12101547,0.078235224,0.5576832,0.5294535,-0.04415066,0.6103779,0.531836,-0.17235461,0.17260374,0.23783478,0.90459293,0.4724353,0.63348806,0.460615,0.5813449,0.49094868,0.010332637,0.109020956,0.2993261,0.28093144,0.41036382,0.78829855,0.32272938,0.6490322,0.80666506,0.58015
0.20550124,0.10769801,-0.27395618,-0.235517,0.09715633,0.15088138,-0.44402406,0.26666346,0.49426273,0.1427698,0.43444753,-0.1473344,0.16483335,-0.021964451,0.40211958,0.4731165,-0.29282254,-0.07901056,-0.414476,0.1415403,0.17366324,0.031020291,0.3203181,-0.20621379,-0.46894443,0.08874236,-0.08615364,0.64848816,-0.56334686,-0.3134621,0.35866776,-0.29251918,-0.043227486,-0.19981517,0.19956112,-0.3880944,-0.17700528,-0.03305379,-0.2935851,0.00924162,-0.13936527,0.28732786,0.0828194,-0.11147401,0.11090137,-0.4884331,0.0662421,-0.13181105,-0.30076954,-0.15890391,0.050165057,-0.3871059,-0.1743285,0.17679441,0.11733231,0.08354175,-0.77245796,-0.2512066,0.53911173,0.49166256,-0.14682397,0.599507,-0.21989697,0.20620237,0.43699762,-0.33952817,0.51227677,0.1628309,0.38415208,-0.07427175,0.07344182,0.32389316,-0.34835863,-0.16723408,0.52726495,0.4560207,0.57999927,0.11317986,-0.39049408,0.22729848,0.36037207,0.05953468,0.048526082,-0.014980011,0.5207002,0.47827443,-0.44289622,0.14338066,0.245272,-0.6977056,-0.23837663,0.07864107,0.020747911,-0.3016633,-0.07922694,0.29404604,0.35504594,-0.2348788,0.5562353,0.5134212
